ensembl_gene_id	hgnc_symbol	TPM
ENSG00000235436	DPY19L2P4	20
ENSG00000178904	DPY19L3	257
ENSG00000156162	DPY19L4	331
ENSG00000162961	DPY30	833
ENSG00000188641	DPYD	1136
ENSG00000092964	DPYSL2	1228
ENSG00000113657	DPYSL3	218
ENSG00000117505	DR1	915
ENSG00000136048	DRAM1	537
ENSG00000156171	DRAM2	435
ENSG00000175550	DRAP1	436
ENSG00000162490	DRAXIN	41
ENSG00000171962	DRC3	0
ENSG00000185721	DRG1	989
ENSG00000108591	DRG2	376
ENSG00000113360	DROSHA	481
ENSG00000134755	DSC2	187
ENSG00000136982	DSCC1	417
ENSG00000111817	DSE	235
ENSG00000171451	DSEL	31
ENSG00000046604	DSG2	822
ENSG00000134757	DSG3	9
ENSG00000149636	DSN1	420
ENSG00000151914	DST	3520
ENSG00000125868	DSTN	499
ENSG00000133059	DSTYK	774
ENSG00000125821	DTD1	154
ENSG00000129480	DTD2	136
ENSG00000143476	DTL	807
ENSG00000134769	DTNA	17
ENSG00000138101	DTNB	163
ENSG00000047579	DTNBP1	444
ENSG00000104047	DTWD1	629
ENSG00000169570	DTWD2	210
ENSG00000282379	DTX2	1
ENSG00000178498	DTX3	235
ENSG00000163840	DTX3L	662
ENSG00000110042	DTX4	50
ENSG00000168393	DTYMK	475
ENSG00000137857	DUOX1	88
ENSG00000169718	DUS1L	174
ENSG00000167264	DUS2	351
ENSG00000141994	DUS3L	78
ENSG00000105865	DUS4L	182
ENSG00000120129	DUSP1	14150
ENSG00000143507	DUSP10	306
ENSG00000144048	DUSP11	527
ENSG00000081721	DUSP12	243
ENSG00000276023	DUSP14	26
ENSG00000149599	DUSP15	0
ENSG00000111266	DUSP16	37
ENSG00000167065	DUSP18	248
ENSG00000162999	DUSP19	59
ENSG00000158050	DUSP2	173
ENSG00000112679	DUSP22	867
ENSG00000158716	DUSP23	353
ENSG00000188542	DUSP28	123
ENSG00000108861	DUSP3	136
ENSG00000120875	DUSP4	0
ENSG00000138166	DUSP5	90
ENSG00000139318	DUSP6	1724
ENSG00000164086	DUSP7	266
ENSG00000128951	DUT	2660
ENSG00000225210	DUXAP9	15
ENSG00000107404	DVL1	69
ENSG00000004975	DVL2	346
ENSG00000161202	DVL3	505
ENSG00000236765	DXO	9
ENSG00000170788	DYDC1	32
ENSG00000141627	DYM	318
ENSG00000178690	DYNAP	29
ENSG00000197102	DYNC1H1	1564
ENSG00000077380	DYNC1I2	1254
ENSG00000144635	DYNC1LI1	787
ENSG00000135720	DYNC1LI2	1066
ENSG00000187240	DYNC2H1	4
ENSG00000138036	DYNC2LI1	137
ENSG00000088986	DYNLL1	2161
ENSG00000264364	DYNLL2	193
ENSG00000125971	DYNLRB1	666
ENSG00000168589	DYNLRB2	0
ENSG00000146425	DYNLT1	2110
ENSG00000165169	DYNLT3	472
ENSG00000157540	DYRK1A	2429
ENSG00000105204	DYRK1B	0
ENSG00000127334	DYRK2	163
ENSG00000143479	DYRK3	20
ENSG00000010219	DYRK4	293
ENSG00000135636	DYSF	177
ENSG00000232125	DYTN	11
ENSG00000089091	DZANK1	388
ENSG00000198919	DZIP3	563
ENSG00000101412	E2F1	287
ENSG00000007968	E2F2	466
ENSG00000112242	E2F3	948
ENSG00000205250	E2F4	355
ENSG00000133740	E2F5	382
ENSG00000169016	E2F6	44
ENSG00000129173	E2F8	595
ENSG00000167967	E4F1	198
ENSG00000144597	EAF1	433
ENSG00000145088	EAF2	568
ENSG00000129518	EAPP	771
ENSG00000103356	EARS2	196
ENSG00000147654	EBAG9	178
ENSG00000164330	EBF1	0
ENSG00000108001	EBF3	49
ENSG00000255423	EBLN2	187
ENSG00000117395	EBNA1BP2	551
ENSG00000147155	EBP	491
ENSG00000123179	EBPL	1215
ENSG00000122882	ECD	801
ENSG00000117298	ECE1	98
ENSG00000104823	ECH1	1638
ENSG00000093144	ECHDC1	486
ENSG00000121310	ECHDC2	230
ENSG00000134463	ECHDC3	71
ENSG00000127884	ECHS1	382
ENSG00000167969	ECI1	259
ENSG00000198721	ECI2	609
ENSG00000106823	ECM2	78
ENSG00000249751	ECSCR	20
ENSG00000130159	ECSIT	231
ENSG00000114346	ECT2	344
ENSG00000131080	EDA2R	40
ENSG00000186197	EDARADD	3
ENSG00000179151	EDC3	304
ENSG00000038358	EDC4	225
ENSG00000134109	EDEM1	270
ENSG00000088298	EDEM2	35
ENSG00000116406	EDEM3	507
ENSG00000107223	EDF1	1010
ENSG00000078401	EDN1	0
ENSG00000107938	EDRF1	78
ENSG00000102189	EEA1	779
ENSG00000074266	EED	311
ENSG00000156508	EEF1A1	88865
ENSG00000150456	EEF1AKMT1	98
ENSG00000114942	EEF1B2	10028
ENSG00000273594	EEF1D	60
ENSG00000124802	EEF1E1	256
ENSG00000254772	EEF1G	15667
ENSG00000167658	EEF2	4090
ENSG00000103319	EEF2K	412
ENSG00000132394	EEFSEC	17
ENSG00000122547	EEPD1	186
ENSG00000185055	EFCAB10	0
ENSG00000140025	EFCAB11	317
ENSG00000172771	EFCAB12	35
ENSG00000178852	EFCAB13	448
ENSG00000159658	EFCAB14	1151
ENSG00000203666	EFCAB2	174
ENSG00000186976	EFCAB6	5
ENSG00000203965	EFCAB7	279
ENSG00000114654	EFCC1	152
ENSG00000172638	EFEMP2	55
ENSG00000163576	EFHB	0
ENSG00000096093	EFHC1	292
ENSG00000183690	EFHC2	151
ENSG00000142634	EFHD2	350
ENSG00000140598	EFL1	390
ENSG00000169242	EFNA1	52
ENSG00000143590	EFNA3	0
ENSG00000243364	EFNA4	30
ENSG00000090776	EFNB1	110
ENSG00000132294	EFR3A	277
ENSG00000084710	EFR3B	31
ENSG00000108883	EFTUD2	468
ENSG00000206120	EGFEM1P	844
ENSG00000172889	EGFL7	1216
ENSG00000135766	EGLN1	371
ENSG00000269858	EGLN2	183
ENSG00000129521	EGLN3	327
ENSG00000120738	EGR1	719
ENSG00000179388	EGR3	172
ENSG00000115504	EHBP1	1098
ENSG00000173442	EHBP1L1	39
ENSG00000110047	EHD1	191
ENSG00000024422	EHD2	735
ENSG00000013016	EHD3	55
ENSG00000103966	EHD4	224
ENSG00000113790	EHHADH	73
ENSG00000181090	EHMT1	523
ENSG00000232045	EHMT2	16
ENSG00000149547	EI24	381
ENSG00000255302	EID1	4085
ENSG00000176396	EID2	58
ENSG00000176401	EID2B	31
ENSG00000255150	EID3	107
ENSG00000173812	EIF1	13148
ENSG00000175376	EIF1AD	209
ENSG00000173674	EIF1AX	1674
ENSG00000198692	EIF1AY	923
ENSG00000114784	EIF1B	1179
ENSG00000144895	EIF2A	556
ENSG00000086232	EIF2AK1	1281
ENSG00000055332	EIF2AK2	1356
ENSG00000172071	EIF2AK3	175
ENSG00000128829	EIF2AK4	1208
ENSG00000111361	EIF2B1	968
ENSG00000119718	EIF2B2	399
ENSG00000070785	EIF2B3	30
ENSG00000115211	EIF2B4	366
ENSG00000145191	EIF2B5	36
ENSG00000143486	EIF2D	582
ENSG00000134001	EIF2S1	637
ENSG00000125977	EIF2S2	837
ENSG00000130741	EIF2S3	4051
ENSG00000107581	EIF3A	2276
ENSG00000106263	EIF3B	1279
ENSG00000184110	EIF3C	1939
ENSG00000205609	EIF3CL	32
ENSG00000100353	EIF3D	1226
ENSG00000104408	EIF3E	3837
ENSG00000175390	EIF3F	495
ENSG00000130811	EIF3G	539
ENSG00000147677	EIF3H	2856
ENSG00000084623	EIF3I	639
ENSG00000104131	EIF3J	383
ENSG00000178982	EIF3K	505
ENSG00000100129	EIF3L	4548
ENSG00000149100	EIF3M	1296
ENSG00000161960	EIF4A1	4989
ENSG00000156976	EIF4A2	4425
ENSG00000141543	EIF4A3	40
ENSG00000063046	EIF4B	5682
ENSG00000151247	EIF4E	1872
ENSG00000135930	EIF4E2	319
ENSG00000163412	EIF4E3	213
ENSG00000187840	EIF4EBP1	364
ENSG00000148730	EIF4EBP2	1800
ENSG00000243056	EIF4EBP3	302
ENSG00000184708	EIF4ENIF1	377
ENSG00000114867	EIF4G1	666
ENSG00000110321	EIF4G2	6506
ENSG00000075151	EIF4G3	1498
ENSG00000106682	EIF4H	3390
ENSG00000100664	EIF5	3222
ENSG00000132507	EIF5A	1732
ENSG00000163577	EIF5A2	119
ENSG00000253626	EIF5AL1	25
ENSG00000158417	EIF5B	1172
ENSG00000242372	EIF6	336
ENSG00000141642	ELAC1	268
ENSG00000006744	ELAC2	282
ENSG00000066044	ELAVL1	236
ENSG00000162374	ELAVL4	0
ENSG00000120690	ELF1	1849
ENSG00000109381	ELF2	674
ENSG00000102034	ELF4	443
ENSG00000126767	ELK1	141
ENSG00000111145	ELK3	2312
ENSG00000158711	ELK4	1476
ENSG00000105656	ELL	32
ENSG00000118985	ELL2	301
ENSG00000155849	ELMO1	2581
ENSG00000062598	ELMO2	195
ENSG00000110675	ELMOD1	20
ENSG00000179387	ELMOD2	316
ENSG00000115459	ELMOD3	271
ENSG00000156030	ELMSAN1	839
ENSG00000130165	ELOF1	442
ENSG00000066322	ELOVL1	451
ENSG00000197977	ELOVL2	138
ENSG00000012660	ELOVL5	981
ENSG00000170522	ELOVL6	525
ENSG00000164181	ELOVL7	150
ENSG00000134759	ELP2	698
ENSG00000134014	ELP3	34
ENSG00000109911	ELP4	118
ENSG00000170291	ELP5	626
ENSG00000163832	ELP6	246
ENSG00000170571	EMB	1011
ENSG00000231752	EMBP1	1
ENSG00000127463	EMC1	312
ENSG00000161671	EMC10	569
ENSG00000104412	EMC2	479
ENSG00000125037	EMC3	457
ENSG00000180385	EMC3-AS1	270
ENSG00000128463	EMC4	1244
ENSG00000127774	EMC6	527
ENSG00000134153	EMC7	391
ENSG00000131148	EMC8	215
ENSG00000100908	EMC9	334
ENSG00000164035	EMCN	428
ENSG00000102119	EMD	356
ENSG00000197774	EME2	249
ENSG00000126749	EMG1	493
ENSG00000186998	EMID1	115
ENSG00000138080	EMILIN1	14
ENSG00000132205	EMILIN2	97
ENSG00000066629	EML1	14
ENSG00000125746	EML2	19
ENSG00000149499	EML3	42
ENSG00000143924	EML4	400
ENSG00000165521	EML5	10
ENSG00000214595	EML6	23
ENSG00000134531	EMP1	1040
ENSG00000213853	EMP2	214
ENSG00000142227	EMP3	763
ENSG00000158636	EMSY	580
ENSG00000154380	ENAH	63
ENSG00000132464	ENAM	0
ENSG00000171617	ENC1	29
ENSG00000149218	ENDOD1	179
ENSG00000167136	ENDOG	5
ENSG00000173818	ENDOV	150
ENSG00000106991	ENG	543
ENSG00000167280	ENGASE	103
ENSG00000124074	ENKD1	11
ENSG00000151023	ENKUR	0
ENSG00000074800	ENO1	5157
ENSG00000111674	ENO2	500
ENSG00000108515	ENO3	204
ENSG00000145293	ENOPH1	492
ENSG00000132199	ENOSF1	902
ENSG00000120658	ENOX1	54
ENSG00000165675	ENOX2	138
ENSG00000138792	ENPEP	0
ENSG00000197594	ENPP1	2
ENSG00000136960	ENPP2	37
ENSG00000001561	ENPP4	667
ENSG00000112796	ENPP5	209
ENSG00000143420	ENSA	426
ENSG00000138185	ENTPD1	151
ENSG00000197217	ENTPD4	576
ENSG00000187097	ENTPD5	5
ENSG00000197586	ENTPD6	175
ENSG00000198018	ENTPD7	49
ENSG00000120533	ENY2	1291
ENSG00000163378	EOGT	574
ENSG00000100393	EP300	907
ENSG00000183495	EP400	784
ENSG00000116016	EPAS1	87
ENSG00000159023	EPB41	277
ENSG00000088367	EPB41L1	0
ENSG00000079819	EPB41L2	369
ENSG00000082397	EPB41L3	137
ENSG00000129595	EPB41L4A	259
ENSG00000115109	EPB41L5	0
ENSG00000120616	EPC1	574
ENSG00000135999	EPC2	945
ENSG00000119888	EPCAM	0
ENSG00000086289	EPDR1	221
ENSG00000152223	EPG5	379
ENSG00000182585	EPGN	400
ENSG00000146904	EPHA1	135
ENSG00000183317	EPHA10	14
ENSG00000142627	EPHA2	0
ENSG00000196411	EPHB4	63
ENSG00000275482	EPHB6	0
ENSG00000143819	EPHX1	8
ENSG00000120915	EPHX2	73
ENSG00000112425	EPM2A	308
ENSG00000178567	EPM2AIP1	2240
ENSG00000063245	EPN1	193
ENSG00000072134	EPN2	27
ENSG00000187266	EPOR	1
ENSG00000101448	EPPIN	61
ENSG00000085832	EPS15	816
ENSG00000127527	EPS15L1	311
ENSG00000133106	EPSTI1	557
ENSG00000132591	ERAL1	410
ENSG00000164307	ERAP1	384
ENSG00000164308	ERAP2	1204
ENSG00000141736	ERBB2	33
ENSG00000112851	ERBIN	1276
ENSG00000082805	ERC1	232
ENSG00000012061	ERCC1	574
ENSG00000104884	ERCC2	116
ENSG00000163161	ERCC3	125
ENSG00000175595	ERCC4	303
ENSG00000134899	ERCC5	103
ENSG00000225830	ERCC6	162
ENSG00000186871	ERCC6L	208
ENSG00000182150	ERCC6L2	811
ENSG00000049167	ERCC8	46
ENSG00000124882	EREG	3792
ENSG00000105722	ERF	13
ENSG00000157554	ERG	2548
ENSG00000113719	ERGIC1	627
ENSG00000087502	ERGIC2	740
ENSG00000125991	ERGIC3	1465
ENSG00000100632	ERH	1034
ENSG00000104626	ERI1	458
ENSG00000196678	ERI2	355
ENSG00000117419	ERI3	115
ENSG00000104714	ERICH1	610
ENSG00000163645	ERICH6	5
ENSG00000165837	ERICH6B	2
ENSG00000068912	ERLEC1	272
ENSG00000107566	ERLIN1	500
ENSG00000147475	ERLIN2	243
ENSG00000164010	ERMAP	340
ENSG00000130023	ERMARD	588
ENSG00000136541	ERMN	7
ENSG00000099219	ERMP1	726
ENSG00000178607	ERN1	332
ENSG00000197930	ERO1A	1497
ENSG00000086619	ERO1B	484
ENSG00000139055	ERP27	83
ENSG00000089248	ERP29	1087
ENSG00000023318	ERP44	418
ENSG00000213462	ERV3-1	990
ENSG00000142396	ERVK3-1	1184
ENSG00000242950	ERVW-1	249
ENSG00000149564	ESAM	200
ENSG00000141446	ESCO1	681
ENSG00000171320	ESCO2	642
ENSG00000139684	ESD	1513
ENSG00000135476	ESPL1	473
ENSG00000091831	ESR1	140
ENSG00000140009	ESR2	8
ENSG00000196482	ESRRG	12
ENSG00000139641	ESYT1	1245
ENSG00000117868	ESYT2	646
ENSG00000158220	ESYT3	179
ENSG00000143971	ETAA1	345
ENSG00000120705	ETF1	844
ENSG00000140374	ETFA	656
ENSG00000105379	ETFB	672
ENSG00000139160	ETFBKMT	557
ENSG00000171503	ETFDH	326
ENSG00000105755	ETHE1	300
ENSG00000139163	ETNK1	1692
ENSG00000143845	ETNK2	94
ENSG00000134954	ETS1	942
ENSG00000157557	ETS2	1268
ENSG00000117036	ETV3	531
ENSG00000244405	ETV5	277
ENSG00000139083	ETV6	1414
ENSG00000142694	EVA1B	201
ENSG00000166979	EVA1C	7
ENSG00000173040	EVC2	63
ENSG00000126860	EVI2A	187
ENSG00000185862	EVI2B	2944
ENSG00000067208	EVI5	35
ENSG00000142459	EVI5L	82
ENSG00000196405	EVL	733
ENSG00000167880	EVPL	13
ENSG00000182944	EWSR1	3629
ENSG00000178997	EXD1	38
ENSG00000081177	EXD2	308
ENSG00000187609	EXD3	242
ENSG00000164002	EXO5	500
ENSG00000090989	EXOC1	915
ENSG00000112685	EXOC2	189
ENSG00000180104	EXOC3	602
ENSG00000283632	EXOC3L2	74
ENSG00000131558	EXOC4	1287
ENSG00000070367	EXOC5	504
ENSG00000138190	EXOC6	880
ENSG00000144036	EXOC6B	62
ENSG00000182473	EXOC7	509
ENSG00000116903	EXOC8	244
ENSG00000157036	EXOG	169
ENSG00000171311	EXOSC1	431
ENSG00000171824	EXOSC10	384
ENSG00000130713	EXOSC2	459
ENSG00000107371	EXOSC3	73
ENSG00000178896	EXOSC4	28
ENSG00000077348	EXOSC5	263
ENSG00000223496	EXOSC6	434
ENSG00000075914	EXOSC7	509
ENSG00000120699	EXOSC8	669
ENSG00000123737	EXOSC9	552
ENSG00000110723	EXPH5	570
ENSG00000182197	EXT1	150
ENSG00000151348	EXT2	231
ENSG00000162694	EXTL2	1053
ENSG00000012232	EXTL3	260
ENSG00000158161	EYA3	577
ENSG00000188107	EYS	287
ENSG00000108799	EZH1	429
ENSG00000106462	EZH2	2080
ENSG00000092820	EZR	1168
ENSG00000158769	F11R	830
ENSG00000131187	F12	1
ENSG00000124491	F13A1	0
ENSG00000181104	F2R	812
ENSG00000164251	F2RL1	279
ENSG00000164220	F2RL2	231
ENSG00000185010	F8	333
ENSG00000277203	F8A1	977
ENSG00000277150	F8A3	7
ENSG00000117480	FAAH	56
ENSG00000165591	FAAH2	103
ENSG00000185504	FAAP100	388
ENSG00000162585	FAAP20	298
ENSG00000131944	FAAP24	313
ENSG00000170323	FABP4	1662
ENSG00000164687	FABP5	489
ENSG00000168040	FADD	47
ENSG00000149485	FADS1	272
ENSG00000134824	FADS2	384
ENSG00000221968	FADS3	9
ENSG00000185104	FAF1	634
ENSG00000113194	FAF2	333
ENSG00000103876	FAH	324
ENSG00000180185	FAHD1	103
ENSG00000115042	FAHD2A	107
ENSG00000144199	FAHD2B	78
ENSG00000231584	FAHD2CP	282
ENSG00000158234	FAIM	339
ENSG00000167106	FAM102A	137
ENSG00000162636	FAM102B	876
ENSG00000133193	FAM104A	243
ENSG00000182518	FAM104B	319
ENSG00000273018	FAM106A	84
ENSG00000065809	FAM107B	133
ENSG00000125898	FAM110A	110
ENSG00000166801	FAM111A	2810
ENSG00000189057	FAM111B	487
ENSG00000197712	FAM114A1	13
ENSG00000055147	FAM114A2	86
ENSG00000121104	FAM117A	762
ENSG00000138439	FAM117B	95
ENSG00000100376	FAM118A	933
ENSG00000197798	FAM118B	1
ENSG00000048828	FAM120A	853
ENSG00000188938	FAM120AOS	785
ENSG00000275333	FAM120B	2075
ENSG00000184083	FAM120C	331
ENSG00000187866	FAM122A	156
ENSG00000156504	FAM122B	759
ENSG00000156500	FAM122C	455
ENSG00000124019	FAM124B	1115
ENSG00000122591	FAM126A	126
ENSG00000155744	FAM126B	718
ENSG00000175182	FAM131A	15
ENSG00000234545	FAM133B	554
ENSG00000082269	FAM135A	514
ENSG00000035141	FAM136A	229
ENSG00000138640	FAM13A	191
ENSG00000031003	FAM13B	1093
ENSG00000109794	FAM149A	18
ENSG00000138286	FAM149B1	448
ENSG00000268350	FAM156A	72
ENSG00000179304	FAM156B	77
ENSG00000051009	FAM160A2	190
ENSG00000151553	FAM160B1	272
ENSG00000158863	FAM160B2	195
ENSG00000170264	FAM161A	50
ENSG00000156050	FAM161B	272
ENSG00000114023	FAM162A	528
ENSG00000154319	FAM167A	1
ENSG00000183615	FAM167B	50
ENSG00000054965	FAM168A	849
ENSG00000152102	FAM168B	815
ENSG00000198780	FAM169A	638
ENSG00000148468	FAM171A1	1
ENSG00000144369	FAM171B	220
ENSG00000113391	FAM172A	430
ENSG00000174132	FAM174A	93
ENSG00000151327	FAM177A1	511
ENSG00000168754	FAM178B	3
ENSG00000111879	FAM184A	56
ENSG00000047662	FAM184B	1
ENSG00000222011	FAM185A	132
ENSG00000185958	FAM186A	3
ENSG00000262666	FAM189B	76
ENSG00000125386	FAM193A	1011
ENSG00000146067	FAM193B	577
ENSG00000123575	FAM199X	612
ENSG00000221909	FAM200A	0
ENSG00000237765	FAM200B	94
ENSG00000165669	FAM204A	712
ENSG00000160256	FAM207A	7
ENSG00000124103	FAM209A	0
ENSG00000213714	FAM209B	0
ENSG00000116199	FAM20B	507
ENSG00000177150	FAM210A	139
ENSG00000124098	FAM210B	976
ENSG00000047346	FAM214A	232
ENSG00000005238	FAM214B	89
ENSG00000204856	FAM216A	688
ENSG00000196227	FAM217B	545
ENSG00000164970	FAM219A	218
ENSG00000178761	FAM219B	511
ENSG00000235618	FAM21EP	59
ENSG00000178397	FAM220A	65
ENSG00000188732	FAM221A	347
ENSG00000204930	FAM221B	10
ENSG00000173065	FAM222B	386
ENSG00000166262	FAM227B	14
ENSG00000219626	FAM228B	1247
ENSG00000225828	FAM229A	2
ENSG00000203778	FAM229B	169
ENSG00000167930	FAM234A	368
ENSG00000084444	FAM234B	311
ENSG00000213185	FAM24B	95
ENSG00000274026	FAM27E3	8
ENSG00000105058	FAM32A	1092
ENSG00000071889	FAM3A	83
ENSG00000196937	FAM3C	348
ENSG00000185112	FAM43A	103
ENSG00000189157	FAM47E	59
ENSG00000272414	FAM47E-STBD1	9
ENSG00000197872	FAM49A	74
ENSG00000153310	FAM49B	478
ENSG00000071859	FAM50A	82
ENSG00000189319	FAM53B	30
ENSG00000120709	FAM53C	325
ENSG00000142530	FAM71E1	29
ENSG00000215784	FAM72D	300
ENSG00000274583	FAM74A4	12
ENSG00000009780	FAM76A	92
ENSG00000077458	FAM76B	727
ENSG00000126882	FAM78A	109
ENSG00000153347	FAM81B	0
ENSG00000101447	FAM83D	116
ENSG00000133477	FAM83F	46
ENSG00000188522	FAM83G	236
ENSG00000186523	FAM86B1	1
ENSG00000173295	FAM86B3P	82
ENSG00000158483	FAM86C1	0
ENSG00000244026	FAM86DP	8
ENSG00000251669	FAM86EP	14
ENSG00000176973	FAM89B	211
ENSG00000137414	FAM8A1	292
ENSG00000176853	FAM91A1	481
ENSG00000119812	FAM98A	108
ENSG00000171262	FAM98B	921
ENSG00000130244	FAM98C	268
ENSG00000198690	FAN1	82
ENSG00000187741	FANCA	246
ENSG00000181544	FANCB	24
ENSG00000158169	FANCC	0
ENSG00000144554	FANCD2	1881
ENSG00000112039	FANCE	211
ENSG00000183161	FANCF	177
ENSG00000221829	FANCG	786
ENSG00000140525	FANCI	1519
ENSG00000115392	FANCL	1457
ENSG00000187790	FANCM	288
ENSG00000203780	FANK1	2
ENSG00000197601	FAR1	865
ENSG00000064763	FAR2	537
ENSG00000152767	FARP1	194
ENSG00000006607	FARP2	38
ENSG00000145982	FARS2	0
ENSG00000179115	FARSA	227
ENSG00000116120	FARSB	1134
ENSG00000026103	FAS	203
ENSG00000169710	FASN	66
ENSG00000164896	FASTK	82
ENSG00000138399	FASTKD1	318
ENSG00000118246	FASTKD2	481
ENSG00000124279	FASTKD3	77
ENSG00000215251	FASTKD5	412
ENSG00000165323	FAT3	6
ENSG00000196159	FAT4	378
ENSG00000149806	FAU	6005
ENSG00000146267	FAXC	17
ENSG00000170271	FAXDC2	367
ENSG00000188878	FBF1	41
ENSG00000105202	FBL	1989
ENSG00000162458	FBLIM1	98
ENSG00000077942	FBLN1	9
ENSG00000163520	FBLN2	0
ENSG00000140092	FBLN5	0
ENSG00000144152	FBLN7	26
ENSG00000166147	FBN1	367
ENSG00000165140	FBP1	0
ENSG00000156860	FBRS	272
ENSG00000112787	FBRSL1	124
ENSG00000127452	FBXL12	196
ENSG00000161040	FBXL13	1
ENSG00000171823	FBXL14	94
ENSG00000107872	FBXL15	83
ENSG00000145743	FBXL17	18
ENSG00000155034	FBXL18	94
ENSG00000153558	FBXL2	40
ENSG00000108306	FBXL20	625
ENSG00000197361	FBXL22	94
ENSG00000005812	FBXL3	423
ENSG00000112234	FBXL4	477
ENSG00000118564	FBXL5	881
ENSG00000182325	FBXL6	3
ENSG00000138081	FBXO11	1291
ENSG00000141665	FBXO15	107
ENSG00000135108	FBXO21	430
ENSG00000167196	FBXO22	243
ENSG00000147364	FBXO25	260
ENSG00000161243	FBXO27	5
ENSG00000143756	FBXO28	126
ENSG00000110429	FBXO3	154
ENSG00000118496	FBXO30	33
ENSG00000103264	FBXO31	0
ENSG00000156804	FBXO32	101
ENSG00000165355	FBXO33	22
ENSG00000178974	FBXO34	710
ENSG00000153832	FBXO36	109
ENSG00000145868	FBXO38	232
ENSG00000151876	FBXO4	128
ENSG00000163833	FBXO40	6
ENSG00000163013	FBXO41	31
ENSG00000037637	FBXO42	372
ENSG00000156509	FBXO43	367
ENSG00000132879	FBXO44	18
ENSG00000174013	FBXO45	205
ENSG00000177051	FBXO46	101
ENSG00000204923	FBXO48	20
ENSG00000112029	FBXO5	422
ENSG00000116663	FBXO6	10
ENSG00000100225	FBXO7	1189
ENSG00000164117	FBXO8	166
ENSG00000112146	FBXO9	374
ENSG00000072803	FBXW11	169
ENSG00000164049	FBXW12	15
ENSG00000119402	FBXW2	864
ENSG00000107829	FBXW4	208
ENSG00000159069	FBXW5	50
ENSG00000109670	FBXW7	287
ENSG00000174989	FBXW8	195
ENSG00000132004	FBXW9	141
ENSG00000179639	FCER1A	138
ENSG00000158869	FCER1G	133
ENSG00000119616	FCF1	191
ENSG00000104870	FCGRT	1106
ENSG00000130475	FCHO1	104
ENSG00000157107	FCHO2	605
ENSG00000197948	FCHSD1	35
ENSG00000137478	FCHSD2	960
ENSG00000162894	FCMR	98
ENSG00000085265	FCN1	4
ENSG00000163534	FCRL1	0
ENSG00000132704	FCRL2	10
ENSG00000143297	FCRL5	67
ENSG00000132185	FCRLA	0
ENSG00000079459	FDFT1	511
ENSG00000160752	FDPS	829
ENSG00000137714	FDX1	422
ENSG00000267673	FDX2	128
ENSG00000255561	FDXACB1	183
ENSG00000066926	FECH	308
ENSG00000141965	FEM1A	315
ENSG00000169018	FEM1B	905
ENSG00000145780	FEM1C	173
ENSG00000168496	FEN1	724
ENSG00000151422	FER	707
ENSG00000101311	FERMT1	126
ENSG00000149781	FERMT3	386
ENSG00000182511	FES	546
ENSG00000171055	FEZ2	83
ENSG00000126266	FFAR1	0
ENSG00000102302	FGD1	91
ENSG00000146192	FGD2	190
ENSG00000127084	FGD3	622
ENSG00000139132	FGD4	271
ENSG00000154783	FGD5	275
ENSG00000275340	FGD5P1	38
ENSG00000180263	FGD6	3
ENSG00000161958	FGF11	0
ENSG00000129682	FGF13	135
ENSG00000196468	FGF16	91
ENSG00000138675	FGF5	53
ENSG00000140285	FGF7	0
ENSG00000227449	FGF7P6	33
ENSG00000137441	FGFBP2	0
ENSG00000174721	FGFBP3	98
ENSG00000077782	FGFR1	260
ENSG00000213066	FGFR1OP	1139
ENSG00000111790	FGFR1OP2	1197
ENSG00000127418	FGFRL1	38
ENSG00000172456	FGGY	293
ENSG00000127951	FGL2	171
ENSG00000000938	FGR	5
ENSG00000091483	FH	68
ENSG00000189283	FHIT	261
ENSG00000022267	FHL1	1261
ENSG00000115641	FHL2	315
ENSG00000183386	FHL3	44
ENSG00000135723	FHOD1	442
ENSG00000172500	FIBP	315
ENSG00000198855	FICD	295
ENSG00000112367	FIG4	342
ENSG00000182263	FIGN	0
ENSG00000132436	FIGNL1	116
ENSG00000118407	FILIP1	40
ENSG00000168386	FILIP1L	46
ENSG00000145216	FIP1L1	492
ENSG00000214253	FIS1	392
ENSG00000197296	FITM2	147
ENSG00000179943	FIZ1	129
ENSG00000134285	FKBP11	361
ENSG00000106080	FKBP14	247
ENSG00000119321	FKBP15	400
ENSG00000088832	FKBP1A	2050
ENSG00000173486	FKBP2	319
ENSG00000100442	FKBP3	1092
ENSG00000004478	FKBP4	377
ENSG00000096060	FKBP5	1146
ENSG00000077800	FKBP6	0
ENSG00000079150	FKBP7	81
ENSG00000105701	FKBP8	428
ENSG00000122642	FKBP9	353
ENSG00000181027	FKRP	388
ENSG00000106692	FKTN	268
ENSG00000160688	FLAD1	129
ENSG00000154803	FLCN	302
ENSG00000151702	FLI1	1605
ENSG00000177731	FLII	735
ENSG00000196924	FLNA	458
ENSG00000136068	FLNB	803
ENSG00000128591	FLNC	2
ENSG00000232280	FLOT1	573
ENSG00000132589	FLOT2	735
ENSG00000185070	FLRT2	430
ENSG00000102755	FLT1	323
ENSG00000122025	FLT3	1834
ENSG00000090554	FLT3LG	39
ENSG00000037280	FLT4	133
ENSG00000162769	FLVCR1	1126
ENSG00000059122	FLYWCH1	243
ENSG00000162076	FLYWCH2	103
ENSG00000164898	FMC1	268
ENSG00000184922	FMNL1	1001
ENSG00000157827	FMNL2	245
ENSG00000161791	FMNL3	679
ENSG00000076258	FMO4	118
